Latitude_x,Longitude_x,NDVI,NDBI,Year,Time,Temp_C
12.85373319021178,79.61101263016387,0.1453208934124964,0.1343092210706272,2019,2,46.56437610800003
12.6747260839585,79.78487578884484,0.1501655130905808,0.1756713037851827,2019,1,50.82527984000001
12.77544376472382,79.85845820874242,0.2017402513696422,0.1408823868217947,2019,3,52.21641398000003
12.970807595045942,79.75754945816745,0.1056454696062189,0.1829739146812317,2019,3,53.31018038000002
12.734210326929706,79.69081612383579,0.1089159717767799,0.0830592977617481,2019,2,53.54260574
12.746169344482372,79.5769864918117,0.1615641103364656,0.0833632340629111,2019,3,48.97749822800006
12.792613860765664,79.74887579213339,0.2024124742571344,0.1046116770730638,2019,2,51.447359480000046
12.712587412492418,79.78912944418136,0.3586760609536293,0.0480454623729981,2019,1,51.01668896000001
12.967987896301423,79.65912105253923,0.1095662687018286,0.1202444431130549,2019,3,53.33068850000001
12.91770028830496,79.6412640068362,0.1981469225678358,0.1103685503685503,2019,1,49.46422427600004
12.857520243631187,79.61301981070983,0.3256730137885751,0.0680821601661666,2019,2,47.452377704000014
12.804173099592298,79.68444942108405,0.3325239034754894,-0.0507419818094782,2019,2,48.88726250000002
12.804173099592298,79.68444942108405,0.3619136377757067,0.0069652868225833,2019,3,48.88726250000002
12.878563765209542,79.64704532857556,0.1178298954506922,0.1254076162051622,2019,2,49.278967592000015
12.989207282998656,79.69562688862477,0.1386099882644412,0.1261446084563422,2019,1,54.660298280000006
12.777662276962008,79.86914857762201,0.4711504424778761,-0.0957748335640366,2019,1,47.61917707999999
12.791617022894965,79.55396658200905,0.3278781038374718,-0.0051796870828215,2019,1,49.11626984000003
12.712054861999066,79.59758459108149,0.0878344270570418,0.1050664451827242,2019,1,47.61234104000005
12.685084479992945,79.76920651416113,0.1322366339765897,0.125045837917125,2019,3,49.10601578000001
12.903103249093926,79.54603440038751,0.1155544014541677,0.1170032372437182,2019,1,48.916657472
12.784272627037687,79.87357092572853,0.4383192985502214,-0.0709068579923728,2019,1,50.86971410000001
12.937797120910547,79.69756276728242,0.1777975660433363,0.0724095611010461,2019,2,48.71977952000003
12.739216548421377,79.78314663768913,0.1614730878186968,0.1101026045777427,2019,1,50.53816616000006
12.81976714166132,79.68833814296407,0.2549019607843137,0.0382624068695542,2019,1,48.35405137999999
12.793783644425467,79.67065337640153,0.2313134420178406,0.0629681647940074,2019,1,46.98342536000001
12.692818761544247,79.77415827900053,0.1735515375478421,0.0688030160226201,2019,3,48.25834682000004
12.880240475483776,79.72291924045157,0.2484314057995591,0.0499419279907084,2019,3,49.60846472000003
12.790734783193493,79.84503947776045,0.2815013404825737,0.0357185237925715,2019,3,56.314619960000016
12.921256025860208,79.82414489376292,0.123238808632067,0.2123069226439872,2019,3,57.247739420000016
12.776699936850438,79.6667662161339,0.1969818590463959,0.1466178322078516,2019,3,53.96302220000001
12.783243003679564,79.69381404451234,0.1667715544367526,0.06581847956163,2019,2,50.548420220000025
12.92284989839693,79.7065170579253,0.0922848664688427,0.161025641025641,2019,1,54.82094522
12.790580296770711,79.71302655022734,0.2191563590231525,0.0486325949758693,2019,1,50.91756638000004
12.92441050999327,79.76369436773916,0.183828610919143,0.166524753679601,2019,2,55.005518300000006
12.669013481703288,79.62855192403852,0.1524646541841803,0.1030927835051546,2019,2,50.69881310000005
12.8834578054586,79.72073130317486,0.1065478496706702,0.1184731724882967,2019,3,50.35359308
12.877097895900084,79.78555537428463,0.217739451801663,0.0743840346462222,2019,1,51.97031654
12.67213259160177,79.6306829182215,0.1135831381733021,0.1341262163546349,2019,3,53.34436058000006
12.896886959855014,79.79315227058228,0.167266527751468,0.0966133997947515,2019,2,51.64218662000002
12.964711871233384,79.61648028515336,0.1511519509921427,0.1483324301689738,2019,3,52.10977175599999
12.901989725348669,79.76028863957906,0.0994874886946035,0.1484940462292785,2019,1,54.67397036
12.894947352267607,79.8077075672167,0.1522717969709373,0.1736386320270072,2019,1,54.52357748000003
12.72932189321697,79.66974610808214,0.2792732166890982,0.0681372549019607,2019,3,53.15295146000005
12.82279145868472,79.84478133971524,0.1502558536207164,0.192334912080135,2019,2,54.56117570000004
12.93683841371931,79.84367529875728,0.1278906349814743,0.1161836111528257,2019,1,53.14269740000003
12.750803247356988,79.61671512139382,0.3181314330958036,0.0073932745051275,2019,3,41.71967456000005
12.742762428732004,79.85429219490712,0.1247766527695056,0.0819154107924161,2019,2,46.92873703999999
12.948140801583092,79.65738633967476,0.1388976377952755,0.0804246932417827,2019,2,49.77868211600003
12.781962537714412,79.65072631467845,0.1746031746031746,0.0607907328128934,2019,2,51.447359480000046
12.781962537714412,79.65072631467845,0.245250727366079,0.1323634629143811,2019,2,51.447359480000046
12.950047641664108,79.7105945875593,0.1102783725910064,0.1653503697369082,2019,1,53.76477704000001
12.65683604485486,79.7266656524858,0.1312217194570135,0.1009504238376573,2019,1,50.681723000000034
12.92227867736453,79.8168391711035,0.1342734518700184,0.1587563235377707,2019,3,54.96108404000006
12.669653496599112,79.65901127306655,0.0982309794333381,0.1368825590595682,2019,3,57.52118102000003
12.950627117867676,79.77395531821693,0.1338301043219076,0.1800398771353128,2019,1,53.66565446000004
12.73950568263514,79.5617860455221,0.1280435405327986,0.0991135258793251,2019,1,49.76090841200005
12.939390718289747,79.63884652804856,0.2041483165222332,0.1137599330823923,2019,1,51.45692993600005
12.78783554346628,79.70065838146833,0.2307177513802911,0.0995776975335087,2019,3,47.403841820000025
12.87246820682135,79.7867597357851,0.0866396761133603,0.1768386186591425,2019,1,56.58122552000003
12.874484253267408,79.5314326787512,0.1698670605612998,0.1981269379231791,2019,2,53.416822604
13.001684369876608,79.7234908121854,0.1084714789192011,0.149694602983879,2019,2,55.70963042000005
12.857380346109274,79.77080174869317,0.0960140386061669,0.1749386676731458,2019,3,54.12708716000003
12.65520362170538,79.6956790034771,0.2232694182645433,0.0236057068741893,2019,2,47.70462758000002
12.804536941437751,79.68033785896344,0.192691591947217,0.1066903193106943,2019,2,50.01520909999999
12.838329068898288,79.68800728244433,0.1803473356093216,0.1291205782499178,2019,3,50.71932121999998
12.682484461283083,79.78741030032243,0.1550771845347684,0.1547748588009741,2019,2,48.75054169999999
12.742609528064802,79.76848833192204,0.251591885088109,0.0514029180695847,2019,3,48.11137196000004
12.698875963658304,79.70096307920406,0.1159737417943107,0.1380767280716579,2019,1,52.91027204
12.717187584376296,79.74788119604159,0.1631127111603434,0.0996784565916398,2019,1,51.85410386000001
12.955879115023624,79.61791971086431,0.1170038272279934,0.1144343302990897,2019,2,50.91688277600002
12.755120225501166,79.6270146348522,0.0685659101883148,0.2042430780294858,2019,2,50.85535841600006
12.74821173929722,79.66147198879828,0.0814063984795692,0.1640036730945822,2019,2,54.84828937999998
12.72162589998904,79.66391766819939,0.0222391663489642,0.1916796462844797,2019,2,43.75681448
12.699648195874422,79.61454193576625,0.1226174395917754,0.1222202663850261,2019,1,49.74518552000001
12.89668422319094,79.79051379867329,0.1400966183574879,0.1373982389101179,2019,3,53.44348316000003
12.884732396687774,79.5610600448383,0.0916324094947619,0.167180939855329,2019,3,49.722626588000026
12.9231864125119,79.58007396950957,0.3335892514395393,0.0176728403789056,2019,3,44.11092135199999
12.7808882888832,79.56375125964782,0.0823817292006525,0.120415377817057,2019,3,51.100088648
12.85667125347927,79.75228677282097,0.1225152656879303,0.1473824443676913,2019,3,54.16126736000001
12.77093084952202,79.53651192829031,0.1497312515996928,0.1356136046567566,2019,1,51.160245799999984
12.716266371732592,79.5654565455558,0.0857954545454545,0.1397704253882511,2019,1,49.550358380000034
12.774716378671862,79.7045000680471,0.1948051948051948,0.1138436315196229,2019,2,53.42981108000004
12.932876492378725,79.80422953047783,0.1537414965986394,0.1251217974436866,2019,1,53.07775502000004
12.97413195133286,79.66133262333955,0.1078976640711902,0.1652611178042009,2019,1,54.90229409599999
12.81846314919958,79.80833991303201,0.1103514289621222,0.1227312013828867,2019,1,52.91710808000005
12.972553835360968,79.66198081671136,0.1024153285656456,0.1534556004559113,2019,1,54.36087972799999
12.923723006867792,79.84741568368538,0.1249637576109017,0.1707629835434922,2019,2,50.90389430000005
12.968795025980176,79.64867093825124,0.1411460460051721,0.1760601444646454,2019,3,54.39847794800005
12.707041911064035,79.79299847880975,0.2314912944738834,0.0743669985775248,2019,1,50.00495504000003
12.707041911064035,79.79299847880975,0.1754438760156485,0.1241661528112562,2019,2,50.00495504000003
12.742933741827144,79.72346254866109,0.128180508881421,0.1308635887320471,2019,2,48.91118863999998
12.992358508331254,79.76512693374306,0.329803328290469,-0.1002972930683774,2019,3,49.86139820000005
12.933151781372466,79.79607603575117,0.3827425707124955,-0.0208154364633582,2019,2,50.71248518000005
12.81988993132873,79.7754471579258,0.0948871487793643,0.1979755377477857,2019,1,57.623721620000026
12.988805426937915,79.74989287289728,0.1021445591739475,0.1684544855276562,2019,1,52.872673820000045
12.778779987684052,79.53985630850856,0.1156685808039376,0.1796109184135123,2019,3,54.11341507999998
12.825279236089427,79.53064520995,0.1236055332440874,0.0511540273198304,2019,2,52.276571132000015
12.840950934618515,79.86012979154562,0.1533884297520661,0.1987139002124361,2019,1,54.270644
12.823802145780924,79.81486992867498,0.1199202193966591,0.1427889890749487,2019,3,53.38195880000001
12.740936491368716,79.72639507737367,0.1701738334858188,0.1558684413155868,2019,1,51.532809980000025
12.79270432353357,79.84621374390741,0.4585673550505487,-0.092415221330572,2019,3,48.31303514000001
12.913060313173297,79.74447247196011,0.1306715063520871,0.151033386327504,2019,3,54.65688025999998
12.715822418246727,79.63283106442128,0.1229898749255509,0.1473630659657453,2019,1,50.975672720000034
13.000941853893895,79.64919012953182,0.0915860014892032,0.1393767428208013,2019,1,55.208548688000064
12.946163865582385,79.6825582561546,0.1285231116121758,0.1257164692395873,2019,2,51.368745020000006
12.769245432065762,79.86357153212589,0.1094405088911377,0.125768967874231,2019,2,53.313598400000046
13.001760522910985,79.73288772275178,0.2916791829378192,-0.1232041793643883,2019,3,45.86231480000004
12.709843479501846,79.75803323567759,0.0780848814378492,0.1162560356568032,2019,2,51.86435792000003
12.709843479501846,79.75803323567759,0.0552050473186119,0.1481505061437575,2019,1,51.86435792000003
12.740445702887728,79.60884898144246,0.1527675276752767,0.1595824814376412,2019,1,48.39301680800003
12.928341895498232,79.6198585922217,0.1504107542942494,0.1580213172998087,2019,1,49.78210013600005
12.780496948428924,79.84832755818883,0.2072159921989273,0.1323443522952926,2019,3,53.08117304000001
12.883769442160972,79.83424166075402,0.1405835543766578,0.2416671565457645,2019,3,52.59581420000001
12.77361480574704,79.5669034862889,0.1194877019356716,0.1654098627461617,2019,2,52.09336526000004
12.708819648337242,79.65892986193235,0.021043000914913,0.2268791132663664,2019,2,52.64366647999998
12.864276883696434,79.76543085380021,0.1601190476190476,0.1636987770864621,2019,1,54.16468538000004
12.951532615896252,79.81957632794236,0.1696156192800488,0.1573626373626373,2019,1,55.822425080000016
12.951532615896252,79.81957632794236,0.1819318537042825,0.1575311942959001,2019,2,55.822425080000016
12.922620840107708,79.69774794708539,0.101565995525727,0.1181422004656438,2019,2,53.09826314000003
12.874226179701058,79.63082721094364,0.1095908093455531,0.1384183622331362,2019,3,50.48826306800004
12.653727827849798,79.67710278181016,0.2204472843450479,0.0040411941076782,2019,3,51.72080108
12.926719025142038,79.65135222610584,0.1487669053301511,0.1865705272645335,2019,1,53.73401486
13.00092032101643,79.72393944157533,0.0841492833829998,0.1457483088276402,2019,3,52.44200330000001
12.838933450954706,79.74456766415177,0.2447503088053643,-0.0537795040334628,2019,1,45.82129856000006
12.855757067515176,79.5266209569475,0.1951973803893032,0.120540793788903,2019,1,48.72798276800006
12.7895586482017,79.68596384595938,0.1481536851547316,0.2026991954321308,2019,1,54.86879750000003
12.806137525894007,79.59041452119892,0.1126802000588408,0.1386437396800091,2019,2,51.81718924400002
12.91384163250302,79.77542206570352,0.100632911392405,0.1769995267392333,2019,3,54.37318460000006
12.831027855649868,79.69457239966515,0.2278381357266572,0.0409543721559463,2019,3,50.582600420000006
12.788981945519172,79.63660356238373,0.1355548366224522,0.1788993508392303,2019,3,48.38025619999996
12.701849282656498,79.81242594335495,0.1400668208686712,0.1350718986107726,2019,1,48.96587696000006
12.803377321050238,79.83266506859805,0.2065687121866897,0.0976082740788623,2019,1,52.17881576000002
12.900256282503896,79.65592030602534,0.3289563051845143,-0.0686328053886765,2019,2,41.95893596000002
12.85110062462187,79.56601760387115,0.085173501577287,0.1129787030847101,2019,1,47.84681721200002
12.75501080231586,79.76107921531161,0.1559421773058718,0.097437946361684,2019,1,50.40828140000002
12.865155897154157,79.63754397603952,0.1326219512195122,0.1308247221680639,2019,2,49.18052861600006
12.826234081259356,79.85516064707727,0.2354430379746835,0.0517367014816614,2019,2,50.26472455999999
12.70597319039118,79.77837083049734,0.21970791205264,0.0828455922283231,2019,2,52.86925580000002
12.82455368617392,79.75700958864941,0.1479755316050102,0.1790438495990001,2019,1,52.81798550000002
12.84772744434096,79.80634452261046,0.1278068069481711,0.131295550962689,2019,3,53.03673878000001
